,Time,DAU1,DAU2,DAU3,DAU4,DAU5,DAU6,DAU7,DAU8,DAU9,DAU10,DAU11,DAU12,DAU13
79,-6.921,0.00274658203125,0.0030517578125,0.001220703125,0.001220703125,0.00213623046875,0.00244140625,0.0006103515625,0.003662109375,-0.001220703125,0.00244140625,0.00030517578125,0.00396728515625,0.001220703125
80,-6.919999999000001,0.00152587890625,0.003662109375,0.00244140625,-0.00091552734375,0.00213623046875,0.00396728515625,0.00030517578125,0.00274658203125,0.00030517578125,0.00335693359375,-0.00030517578125,0.00335693359375,0.00244140625
81,-6.918999999,0.00213623046875,0.00274658203125,0.00213623046875,-0.001220703125,0.0018310546875,0.00335693359375,0.0006103515625,0.00457763671875,-0.0006103515625,0.00213623046875,0.0006103515625,0.0030517578125,0.00244140625
82,-6.918,0.00091552734375,0.0042724609375,0.00244140625,-0.0018310546875,0.00213623046875,0.00335693359375,0.00091552734375,0.00335693359375,-0.001220703125,0.00335693359375,-0.0,0.00457763671875,0.0018310546875
83,-6.916999999000001,0.0006103515625,0.0030517578125,0.00091552734375,-0.0006103515625,0.00152587890625,0.00274658203125,0.0006103515625,0.003662109375,-0.001220703125,0.00213623046875,-0.0,0.003662109375,0.001220703125
84,-6.916,0.00091552734375,0.00335693359375,0.00091552734375,-0.0,0.00213623046875,0.0030517578125,-0.0,0.00274658203125,-0.00091552734375,0.0018310546875,-0.0006103515625,0.00335693359375,0.0018310546875
85,-6.915,0.0006103515625,0.00244140625,0.0018310546875,0.0006103515625,0.0018310546875,0.0018310546875,-0.0,0.00274658203125,-0.00152587890625,0.0018310546875,-0.0006103515625,0.00274658203125,0.00091552734375
86,-6.9139999990000005,0.00091552734375,0.00335693359375,0.00213623046875,-0.00152587890625,0.00274658203125,0.0042724609375,0.0006103515625,0.00457763671875,-0.001220703125,0.00244140625,-0.0,0.00274658203125,0.00091552734375
87,-6.913,0.00030517578125,0.0018310546875,0.0018310546875,0.00091552734375,0.0006103515625,0.0018310546875,-0.001220703125,0.00335693359375,-0.00213623046875,0.001220703125,-0.00152587890625,0.00274658203125,0.00091552734375
88,-6.911999999000001,0.00030517578125,0.00335693359375,0.00091552734375,-0.001220703125,0.00091552734375,0.00274658203125,-0.0006103515625,0.0018310546875,-0.00213623046875,0.00152587890625,-0.0006103515625,0.00213623046875,0.001220703125
89,-6.910999999,-0.0,0.00274658203125,0.00030517578125,-0.00213623046875,0.00274658203125,0.00213623046875,-0.00030517578125,0.00274658203125,-0.00244140625,0.001220703125,-0.00091552734375,0.00213623046875,0.0006103515625
90,-6.91,0.00030517578125,0.0030517578125,0.00091552734375,-0.00213623046875,0.00091552734375,0.00274658203125,-0.0006103515625,0.0030517578125,-0.00244140625,0.001220703125,-0.00091552734375,0.00274658203125,0.00030517578125
91,-6.908999999000001,-0.0,0.00213623046875,-0.0,-0.0006103515625,0.00091552734375,0.001220703125,-0.00152587890625,0.00244140625,-0.00213623046875,0.001220703125,-0.00152587890625,0.00244140625,-0.0
92,-6.908,0.0006103515625,0.0018310546875,0.001220703125,-0.0,0.00030517578125,0.00213623046875,-0.00091552734375,0.00152587890625,-0.0018310546875,0.00030517578125,-0.001220703125,0.0030517578125,-0.0
93,-6.907,0.00030517578125,0.00213623046875,-0.0,0.0006103515625,0.0006103515625,0.00091552734375,-0.0006103515625,0.00213623046875,-0.00213623046875,-0.0,-0.00213623046875,0.00213623046875,0.00030517578125
94,-6.9059999990000005,-0.0006103515625,0.001220703125,-0.00152587890625,-0.00030517578125,0.00030517578125,0.00030517578125,-0.00152587890625,0.00213623046875,-0.00457763671875,-0.00030517578125,-0.00244140625,0.0018310546875,-0.00030517578125
95,-6.905,0.0006103515625,0.0018310546875,0.00091552734375,-0.00213623046875,0.00152587890625,0.0018310546875,-0.00091552734375,0.0030517578125,-0.00152587890625,0.00030517578125,-0.00152587890625,0.00213623046875,0.00030517578125
96,-6.903999999000001,0.00030517578125,0.00213623046875,0.0006103515625,-0.00274658203125,0.00091552734375,0.00274658203125,-0.00091552734375,0.0018310546875,-0.00213623046875,0.00091552734375,-0.00152587890625,0.00244140625,0.00030517578125
97,-6.902999999,0.00030517578125,0.00244140625,-0.00030517578125,-0.00335693359375,0.00030517578125,0.00091552734375,-0.001220703125,0.00152587890625,-0.00274658203125,0.00091552734375,-0.00152587890625,0.00244140625,0.0006103515625
98,-6.902,0.00030517578125,0.00030517578125,-0.00091552734375,-0.00244140625,-0.00030517578125,0.00152587890625,-0.00213623046875,0.00244140625,-0.0030517578125,0.0006103515625,-0.00152587890625,0.00213623046875,-0.00030517578125
99,-6.900999999000001,0.00030517578125,0.0030517578125,-0.0,-0.0006103515625,0.00030517578125,0.00213623046875,-0.0018310546875,0.00274658203125,-0.0018310546875,0.00091552734375,-0.00152587890625,0.0018310546875,-0.0
100,-6.9,0.00030517578125,0.00244140625,0.00152587890625,-0.003662109375,0.00213623046875,0.00213623046875,0.00030517578125,0.00152587890625,-0.00274658203125,0.00091552734375,-0.0018310546875,0.00244140625,0.0006103515625
101,-6.899,-0.00030517578125,0.0018310546875,0.0006103515625,-0.00213623046875,0.0006103515625,0.00152587890625,-0.00091552734375,0.00213623046875,-0.003662109375,0.00030517578125,-0.00152587890625,0.00091552734375,0.0006103515625
102,-6.8979999990000005,-0.00030517578125,0.0006103515625,-0.0,-0.00274658203125,0.0006103515625,0.0018310546875,-0.001220703125,0.00244140625,-0.00335693359375,0.00030517578125,-0.00213623046875,0.0018310546875,-0.00030517578125
103,-6.897,-0.0,0.00244140625,-0.0006103515625,0.0018310546875,-0.0,0.00152587890625,-0.0006103515625,0.00152587890625,-0.0018310546875,0.0006103515625,-0.00152587890625,0.0018310546875,0.001220703125
104,-6.895999999000001,-0.0,0.0006103515625,0.0006103515625,0.00152587890625,0.0006103515625,0.001220703125,-0.001220703125,0.00152587890625,-0.00244140625,0.0006103515625,-0.001220703125,0.001220703125,0.00030517578125
105,-6.894999999,-0.0006103515625,0.00213623046875,0.0006103515625,-0.001220703125,0.00152587890625,0.0018310546875,-0.001220703125,0.00244140625,-0.00244140625,0.00213623046875,-0.00091552734375,0.00396728515625,-0.00030517578125
106,-6.894,0.00030517578125,0.00213623046875,0.0006103515625,-0.00091552734375,0.0006103515625,0.0018310546875,-0.0006103515625,0.00274658203125,-0.0018310546875,0.0006103515625,-0.0018310546875,0.00213623046875,-0.00030517578125
107,-6.892999999000001,0.00030517578125,0.00152587890625,0.00030517578125,-0.0018310546875,-0.00030517578125,0.00213623046875,-0.00091552734375,0.00213623046875,-0.00213623046875,0.0006103515625,-0.00152587890625,0.00213623046875,0.00091552734375
108,-6.892,-0.0,0.001220703125,-0.001220703125,-0.00030517578125,0.0006103515625,0.00213623046875,-0.00213623046875,0.00152587890625,-0.003662109375,0.001220703125,-0.0018310546875,0.00213623046875,0.00030517578125
109,-6.891,0.0006103515625,0.00213623046875,0.0006103515625,0.0006103515625,0.00091552734375,0.00274658203125,-0.00152587890625,0.00213623046875,-0.00244140625,0.00030517578125,-0.00091552734375,0.00244140625,0.00030517578125
110,-6.8899999990000005,0.0006103515625,0.00274658203125,0.00152587890625,0.0006103515625,0.0018310546875,0.00152587890625,-0.0,0.0030517578125,-0.00091552734375,0.001220703125,-0.00091552734375,0.0030517578125,0.00091552734375
111,-6.889,0.00091552734375,0.0018310546875,0.00213623046875,-0.001220703125,0.001220703125,0.00244140625,-0.00030517578125,0.00213623046875,-0.00244140625,0.001220703125,-0.0006103515625,0.00274658203125,0.001220703125
112,-6.887999999000001,-0.0,0.0018310546875,0.0006103515625,0.00091552734375,0.00091552734375,0.0018310546875,-0.0006103515625,0.0030517578125,-0.0018310546875,0.0018310546875,-0.00030517578125,0.00274658203125,0.0006103515625
113,-6.886999999,0.00091552734375,0.0018310546875,-0.00030517578125,-0.00030517578125,0.001220703125,0.00244140625,-0.00091552734375,0.00244140625,-0.00213623046875,0.00091552734375,-0.00091552734375,0.00274658203125,0.0006103515625
114,-6.886,0.0006103515625,0.00396728515625,0.0018310546875,-0.00213623046875,0.00244140625,0.0030517578125,0.00030517578125,0.003662109375,-0.00091552734375,0.00274658203125,0.00030517578125,0.00335693359375,0.0018310546875
115,-6.884999999000001,0.00091552734375,0.00213623046875,0.0006103515625,-0.00030517578125,0.0030517578125,0.003662109375,-0.0,0.00335693359375,-0.00244140625,0.00152587890625,-0.00030517578125,0.00335693359375,0.001220703125
116,-6.884,0.0006103515625,0.00335693359375,0.0006103515625,0.00885009765625,0.00091552734375,0.00152587890625,-0.001220703125,0.00213623046875,-0.00274658203125,0.001220703125,-0.001220703125,0.00152587890625,0.00152587890625
117,-6.883,0.0006103515625,0.00244140625,0.0006103515625,0.001220703125,0.0018310546875,0.00335693359375,-0.00030517578125,0.0030517578125,-0.00091552734375,0.0018310546875,-0.0006103515625,0.00335693359375,0.00152587890625
118,-6.8819999990000005,0.00091552734375,0.00335693359375,0.00213623046875,-0.0006103515625,0.00152587890625,0.00274658203125,-0.0,0.003662109375,-0.0018310546875,0.00274658203125,0.0006103515625,0.00335693359375,0.0006103515625
119,-6.881,0.00152587890625,0.00335693359375,0.00244140625,-0.0006103515625,0.0030517578125,0.003662109375,0.001220703125,0.00457763671875,-0.00030517578125,0.00274658203125,0.0006103515625,0.003662109375,0.00152587890625
120,-6.879999999000001,0.0018310546875,0.003662109375,0.00091552734375,-0.00152587890625,0.0018310546875,0.0030517578125,-0.00091552734375,0.00274658203125,-0.0018310546875,0.0018310546875,-0.00030517578125,0.0042724609375,0.001220703125
121,-6.878999999,0.00152587890625,0.00213623046875,0.00244140625,-0.0,0.00244140625,0.00335693359375,0.0018310546875,0.0042724609375,-0.001220703125,0.00274658203125,0.00030517578125,0.0042724609375,0.0018310546875
122,-6.878,0.0018310546875,0.00457763671875,0.00152587890625,-0.00152587890625,0.00152587890625,0.0030517578125,0.0006103515625,0.00457763671875,-0.0006103515625,0.00244140625,-0.00030517578125,0.003662109375,0.0018310546875
123,-6.876999999000001,0.00152587890625,0.00335693359375,0.0018310546875,-0.0,0.0018310546875,0.0030517578125,0.0006103515625,0.00335693359375,-0.001220703125,0.00274658203125,0.00030517578125,0.00457763671875,0.0018310546875
